날짜,종가,시가,고가,저가,거래량,외국인 보유율
2023-11-21,132000.0,132000.0,133300.0,131600.0,2439306,52.66
2023-11-22,131300.0,129600.0,131600.0,129500.0,2128566,52.68
2023-11-23,130100.0,130600.0,131400.0,129500.0,1839516,52.7
2023-11-24,128000.0,130600.0,131000.0,128000.0,1925668,52.68
2023-11-27,130700.0,129200.0,130700.0,128400.0,2264243,52.73
2023-11-28,131400.0,132100.0,132100.0,129900.0,2562226,52.71
2023-11-29,130400.0,130200.0,131000.0,128900.0,2227853,52.7
2023-11-30,133900.0,129900.0,133900.0,129900.0,3625365,52.81
2023-12-01,132600.0,132200.0,133000.0,130800.0,3641222,52.85
2023-12-04,131100.0,133400.0,134600.0,131100.0,2680820,52.83
2023-12-05,125900.0,129700.0,130000.0,125400.0,4375531,52.71
2023-12-06,125600.0,126800.0,127500.0,125400.0,2667583,52.67
2023-12-07,125600.0,125600.0,127800.0,124500.0,2478565,52.67
2023-12-08,127500.0,128100.0,129100.0,127500.0,2762531,52.67
2023-12-11,128900.0,128700.0,129100.0,127300.0,3696790,52.69
2023-12-12,131000.0,130600.0,131900.0,130500.0,3126577,52.68
2023-12-13,131200.0,130000.0,132400.0,130000.0,2852873,52.76
2023-12-14,136700.0,133700.0,138300.0,133600.0,8217135,53.09
2023-12-15,140000.0,137000.0,140000.0,137000.0,5011719,53.1
2023-12-18,140000.0,139000.0,140800.0,138900.0,2540812,53.0
2023-12-19,138200.0,140000.0,140800.0,138100.0,2309721,52.98
2023-12-20,140500.0,139900.0,140800.0,139300.0,3108011,52.93
2023-12-21,140500.0,139200.0,140600.0,138100.0,2737124,53.11
2023-12-22,140600.0,142700.0,143700.0,140600.0,3183709,53.1
2023-12-26,140900.0,142000.0,142000.0,139400.0,2239789,53.11
2023-12-27,140400.0,140800.0,141600.0,139200.0,2336777,53.08
2023-12-28,141500.0,140900.0,141600.0,139500.0,2459473,53.17
2024-01-02,142400.0,139700.0,142800.0,139700.0,2147458,53.19
2024-01-03,136800.0,140000.0,140800.0,136800.0,3257820,53.16
2024-01-04,136400.0,136800.0,138800.0,135800.0,2661970,53.18
2024-01-05,137500.0,135800.0,137500.0,135800.0,1846781,53.23
2024-01-08,136000.0,137500.0,137900.0,135400.0,2498302,53.31
2024-01-09,137400.0,139000.0,139500.0,136600.0,3473806,53.29
2024-01-10,133500.0,137700.0,138100.0,132100.0,3769252,53.2
2024-01-11,136000.0,132400.0,137100.0,132400.0,3594909,53.24
2024-01-12,134100.0,136400.0,137300.0,133400.0,1878915,53.19
2024-01-15,134100.0,134800.0,135100.0,133300.0,1858867,53.13
2024-01-16,132100.0,132600.0,133700.0,131100.0,3670169,53.09
2024-01-17,131000.0,133800.0,134500.0,129000.0,3822702,53.01
2024-01-18,136200.0,131500.0,136800.0,130600.0,3050556,53.07
2024-01-19,141300.0,138700.0,141300.0,137400.0,4946040,53.22
2024-01-22,142600.0,145200.0,145400.0,142300.0,3784276,53.31
2024-01-23,140800.0,142300.0,142800.0,138300.0,2912611,53.26
2024-01-24,141500.0,140000.0,141700.0,137600.0,2580665,53.24
2024-01-25,137400.0,142700.0,143700.0,136900.0,4708651,53.09
2024-01-26,136000.0,136200.0,138600.0,136000.0,3247410,53.13
2024-01-29,135000.0,135500.0,137000.0,135000.0,2311854,53.12
2024-01-30,136900.0,135300.0,137800.0,134400.0,2297631,53.12
2024-01-31,134700.0,134800.0,136600.0,133600.0,2815362,53.11
2024-02-01,132700.0,133100.0,135600.0,131700.0,3778274,53.02
2024-02-02,134900.0,132300.0,135300.0,132200.0,3708253,52.98
2024-02-05,132300.0,134900.0,135800.0,131700.0,3300954,53.0
2024-02-06,138000.0,133700.0,138400.0,132000.0,4672324,53.09
2024-02-07,138000.0,136600.0,138500.0,135500.0,3348045,53.09
2024-02-08,142800.0,139000.0,143000.0,137900.0,5780714,53.33
2024-02-13,150000.0,146800.0,150000.0,145000.0,6902585,53.54
2024-02-14,148700.0,146300.0,149200.0,144900.0,4396924,53.56
2024-02-15,148700.0,151300.0,152700.0,148000.0,3560211,53.56
2024-02-16,146800.0,150600.0,150600.0,145700.0,3265836,53.6
2024-02-19,151300.0,146200.0,153200.0,146000.0,3997323,53.67
2024-02-20,149600.0,150300.0,151100.0,147500.0,3507601,53.66
2024-02-21,149000.0,147100.0,152200.0,147100.0,4278500,53.63
2024-02-22,156500.0,154500.0,156500.0,152600.0,5966352,53.83
2024-02-23,161400.0,166900.0,166900.0,159800.0,7012032,54.02
2024-02-26,161800.0,158400.0,164800.0,158400.0,4329477,54.06
2024-02-27,153800.0,159000.0,160000.0,153300.0,6107954,53.99
2024-02-28,158000.0,154500.0,159200.0,153800.0,3666960,54.09
2024-02-29,156200.0,154900.0,158400.0,154500.0,3386307,54.12
2024-03-04,166500.0,161000.0,168100.0,160700.0,5230909,54.29
2024-03-05,165800.0,165100.0,169000.0,164100.0,3612530,54.34
2024-03-06,162900.0,164100.0,165500.0,162700.0,2672526,54.3
2024-03-07,164900.0,164500.0,165900.0,161000.0,3052700,54.35
2024-03-08,171900.0,169800.0,174900.0,169300.0,5089650,54.52
2024-03-11,166600.0,165000.0,168900.0,164700.0,3450905,54.5
2024-03-12,165700.0,166100.0,167200.0,164000.0,3102706,54.33
2024-03-13,163600.0,168600.0,169700.0,162000.0,5072935,54.3
2024-03-14,161900.0,163600.0,164200.0,161100.0,3655060,54.26
2024-03-15,161200.0,159600.0,162900.0,158600.0,4099531,54.24
2024-03-18,164300.0,161200.0,164500.0,161000.0,2696598,54.12
2024-03-19,160200.0,161700.0,161800.0,157600.0,4159293,54.09
2024-03-20,156500.0,160200.0,161400.0,154100.0,5692523,54.08
2024-03-21,170000.0,165200.0,171400.0,162600.0,9205769,54.39
2024-03-22,169800.0,169000.0,173900.0,167400.0,5400916,54.44
2024-03-25,169400.0,170500.0,174800.0,168500.0,3434516,54.41
2024-03-26,176600.0,172000.0,179500.0,171900.0,6549669,54.59
2024-03-27,181200.0,176700.0,183000.0,175600.0,5774536,54.75
2024-03-28,178200.0,178000.0,182100.0,178000.0,3424716,54.7
2024-03-29,183000.0,179200.0,183900.0,177600.0,3035080,54.76
2024-04-01,185500.0,186400.0,190500.0,185000.0,2723474,54.72
2024-04-02,186300.0,188000.0,190000.0,184400.0,4207759,54.69
2024-04-03,179200.0,182000.0,183700.0,178200.0,5416518,54.63
2024-04-04,188000.0,184400.0,188500.0,184000.0,5344102,54.78
2024-04-05,182800.0,184800.0,187600.0,181800.0,4043133,54.76
2024-04-08,181200.0,183900.0,183900.0,180000.0,3278855,54.72
2024-04-09,182900.0,182300.0,185300.0,181700.0,2302751,54.74
2024-04-11,188400.0,182900.0,188400.0,182400.0,4098231,54.9
2024-04-12,187400.0,188700.0,191400.0,187000.0,3097301,54.92
2024-04-15,188200.0,185400.0,188400.0,183000.0,2672047,54.89
2024-04-16,179100.0,184400.0,185500.0,178300.0,4956035,54.69
2024-04-17,178700.0,179600.0,182500.0,177700.0,4340591,54.69
2024-04-18,182300.0,176000.0,183300.0,175400.0,4170243,54.67
2024-04-19,173300.0,177200.0,178500.0,169500.0,7545976,54.51
2024-04-22,171600.0,170700.0,172400.0,167000.0,5882906,54.41
2024-04-23,171000.0,172600.0,173700.0,169700.0,3975371,54.37
2024-04-24,179800.0,178900.0,180200.0,176300.0,4254632,54.4
2024-04-25,170600.0,173800.0,176700.0,170600.0,5332149,54.18
2024-04-26,177800.0,176200.0,178300.0,174900.0,5471765,54.36
2024-04-29,175900.0,179100.0,180400.0,175600.0,2892809,54.28
2024-04-30,174200.0,175900.0,179000.0,173800.0,3655060,54.28
2024-05-02,173600.0,169000.0,174700.0,169000.0,3168250,54.28
2024-05-03,173200.0,177000.0,177500.0,173200.0,2336256,54.23
2024-05-07,179600.0,179400.0,180900.0,179300.0,4349589,54.37
2024-05-08,178000.0,177600.0,179400.0,176000.0,2304744,54.36
2024-05-09,175400.0,179000.0,179400.0,175400.0,2861600,54.32
2024-05-10,179900.0,176500.0,180100.0,176400.0,2813668,54.37
2024-05-13,183800.0,180000.0,184000.0,179000.0,3230023,54.44
2024-05-14,185300.0,184200.0,185800.0,181800.0,2763069,54.5
2024-05-16,193000.0,191100.0,194000.0,191100.0,5083178,54.72
2024-05-17,189900.0,192000.0,193500.0,189900.0,2841394,54.73
2024-05-20,190100.0,192300.0,193200.0,188600.0,3592128,54.71
2024-05-21,192000.0,193400.0,193500.0,191200.0,2468109,54.74
2024-05-22,197700.0,191900.0,197700.0,190900.0,3949439,54.92
2024-05-23,200000.0,203500.0,204000.0,198200.0,4681849,55.1
2024-05-24,198600.0,199800.0,202500.0,197500.0,3793872,55.21
2024-05-27,201500.0,203500.0,209000.0,199100.0,4774882,55.53
2024-05-28,202500.0,202500.0,205500.0,200500.0,2084945,55.56
2024-05-29,202500.0,210000.0,210000.0,200500.0,3073139,55.6
2024-05-30,195700.0,202500.0,202500.0,195700.0,2402236,55.59
2024-05-31,189200.0,194400.0,195200.0,188200.0,5958829,55.49
2024-06-03,194200.0,189500.0,194600.0,188200.0,2982443,55.54
2024-06-04,193300.0,196400.0,196500.0,192900.0,1996780,55.57
2024-06-05,193700.0,189400.0,195200.0,188800.0,2709631,55.57
2024-06-07,207500.0,199500.0,207500.0,197300.0,4805326,55.82
2024-06-10,208000.0,206000.0,209500.0,205000.0,2448961,55.88
2024-06-11,212500.0,210000.0,215000.0,206000.0,3070163,55.95
2024-06-12,215000.0,212000.0,216000.0,211000.0,2151331,56.03
2024-06-13,222000.0,226000.0,226500.0,219000.0,5777279,56.25
2024-06-14,221000.0,225000.0,225000.0,216000.0,3311223,56.36
2024-06-17,223000.0,219000.0,229500.0,219000.0,2198340,56.36
2024-06-18,234500.0,227000.0,234500.0,227000.0,3136231,56.41
2024-06-19,233500.0,235000.0,243000.0,231500.0,3758652,56.35
2024-06-20,237500.0,233500.0,238500.0,231000.0,2927358,56.33
2024-06-21,234000.0,230500.0,234500.0,230000.0,3848394,56.3
2024-06-24,223000.0,228000.0,230000.0,220000.0,5080726,56.11
2024-06-25,225000.0,215500.0,225000.0,215000.0,5730999,56.04
2024-06-26,237000.0,228000.0,238500.0,227500.0,5166862,56.14
2024-06-27,236500.0,229500.0,239000.0,227500.0,3763005,56.17
2024-06-28,236500.0,235500.0,237500.0,232500.0,2368287,56.14
2024-07-01,235500.0,233500.0,236500.0,232000.0,1709955,56.14
2024-07-02,232000.0,235500.0,237000.0,230500.0,2343947,56.15
2024-07-03,236000.0,231000.0,236000.0,225000.0,3315677,56.17
2024-07-04,230000.0,240500.0,240500.0,225000.0,7599882,56.03
2024-07-05,236000.0,228500.0,237500.0,227500.0,4041293,56.02
2024-07-08,233500.0,234000.0,237000.0,232500.0,2309023,56.01
2024-07-09,238500.0,235500.0,241000.0,233000.0,4810781,56.04
2024-07-10,239000.0,237500.0,239000.0,234000.0,2579373,56.06
2024-07-11,241000.0,242500.0,248500.0,241000.0,5336097,56.07
2024-07-12,233000.0,232000.0,236000.0,230000.0,4972976,55.95
2024-07-15,230000.0,235000.0,235500.0,226500.0,3301380,56.01
2024-07-16,233000.0,226500.0,235000.0,224000.0,3982189,56.06
2024-07-17,220500.0,229500.0,230000.0,220500.0,6051510,55.81
2024-07-18,212500.0,212500.0,215000.0,209000.0,8847665,55.61
2024-07-19,209500.0,208500.0,214000.0,207000.0,4519170,55.57
2024-07-22,205000.0,209000.0,209500.0,200500.0,6662441,55.54
2024-07-23,205000.0,208500.0,209500.0,200500.0,5976519,55.47
2024-07-24,208500.0,202000.0,212500.0,200000.0,4838734,55.48
2024-07-25,190000.0,196200.0,198800.0,189000.0,12503762,54.97
2024-07-26,191800.0,190800.0,194500.0,186100.0,8769107,54.76
2024-07-29,195600.0,195000.0,195700.0,192200.0,4017366,54.88
2024-07-30,188900.0,191300.0,192200.0,186500.0,5165131,54.81
2024-07-31,194600.0,188000.0,195000.0,185200.0,6439929,54.83
2024-08-01,193300.0,201500.0,201500.0,193300.0,6457167,54.84
2024-08-02,173200.0,183600.0,184000.0,172400.0,13050139,54.55
2024-08-05,156100.0,168000.0,171200.0,151600.0,12358821,54.36
2024-08-06,163700.0,165100.0,166400.0,161500.0,10717321,54.39
2024-08-07,169300.0,160900.0,171000.0,157400.0,9732037,54.37
2024-08-08,163400.0,162600.0,168200.0,161200.0,5370361,54.37
2024-08-09,171500.0,172800.0,172800.0,168800.0,5141277,54.5
2024-08-12,177000.0,174500.0,179800.0,172600.0,4413736,54.56
2024-08-13,181900.0,179900.0,182400.0,178800.0,4234287,54.63
2024-08-14,186700.0,188000.0,188100.0,184700.0,4420516,54.66
2024-08-16,199700.0,196000.0,200000.0,194700.0,6959688,54.93
2024-08-19,193900.0,199900.0,199900.0,192400.0,3977026,54.92
2024-08-20,199700.0,198700.0,202500.0,198100.0,4258190,55.03
2024-08-21,192600.0,193000.0,195400.0,191100.0,4508983,54.95
2024-08-22,191100.0,192000.0,194400.0,189000.0,3166217,54.98
2024-08-23,185500.0,186000.0,189300.0,185400.0,4371332,54.79
2024-08-26,179600.0,187800.0,188500.0,179600.0,4913204,54.64
2024-08-27,175000.0,176800.0,180200.0,173400.0,5796566,54.46
2024-08-28,179300.0,175000.0,180800.0,174000.0,5590086,54.32
2024-08-29,169700.0,167600.0,171700.0,167200.0,8284585,54.21
2024-08-30,173700.0,171000.0,175500.0,169400.0,4498221,54.18
2024-09-02,174000.0,173600.0,174900.0,168400.0,3507670,54.23
2024-09-03,168300.0,172900.0,173800.0,168300.0,3286574,54.19
2024-09-04,154800.0,152900.0,159000.0,152900.0,10020391,53.89
2024-09-05,159400.0,157000.0,163000.0,156600.0,5349484,53.94
2024-09-06,156400.0,157100.0,158200.0,154900.0,3459914,53.86
2024-09-09,157000.0,151800.0,157700.0,150500.0,4484162,53.72
2024-09-10,155500.0,157400.0,161700.0,154300.0,4718523,53.64
2024-09-11,157200.0,156800.0,158700.0,154300.0,3203928,53.61
2024-09-12,168800.0,165200.0,171300.0,163800.0,8628996,53.79
2024-09-13,162800.0,166500.0,166700.0,161100.0,5246578,53.58
2024-09-19,152800.0,154700.0,155700.0,144700.0,15001257,53.25
2024-09-20,157100.0,160500.0,160800.0,155900.0,7155655,53.39
2024-09-23,162000.0,155800.0,162900.0,155700.0,4497592,53.39
2024-09-24,163500.0,163700.0,163700.0,159200.0,3442530,53.34
2024-09-25,165300.0,166700.0,169300.0,165000.0,4665075,53.38
2024-09-26,180900.0,178400.0,180900.0,176200.0,9519633,53.67
2024-09-27,183800.0,187500.0,189300.0,183800.0,6886272,53.98
2024-09-30,174600.0,183700.0,183800.0,174600.0,4859468,54.01
2024-10-02,169100.0,172700.0,175500.0,169100.0,4720638,53.97
2024-10-04,174100.0,171700.0,175600.0,170700.0,3633358,54.0
2024-10-07,184900.0,178400.0,184900.0,176000.0,3904925,54.16
2024-10-08,178000.0,182200.0,185000.0,178000.0,3988028,54.08
2024-10-10,186700.0,184500.0,188100.0,183400.0,6325045,54.21
2024-10-11,186000.0,190000.0,191200.0,185100.0,3475666,54.24
2024-10-14,187500.0,186900.0,192300.0,186900.0,3309274,54.27
2024-10-15,192900.0,191900.0,193200.0,189700.0,4060365,54.42
2024-10-16,188700.0,184700.0,192500.0,183600.0,4787317,54.37
2024-10-17,196000.0,191200.0,196000.0,188700.0,3996946,54.38
2024-10-18,187300.0,198200.0,198200.0,186200.0,5509895,54.27
2024-10-21,190900.0,189400.0,192300.0,188000.0,2428544,54.35
2024-10-22,187800.0,195300.0,195300.0,187500.0,3466963,54.37
2024-10-23,196000.0,188500.0,196700.0,188000.0,4366079,54.53
2024-10-24,198200.0,193500.0,202000.0,190000.0,6344515,54.66
2024-10-25,201000.0,203000.0,206000.0,199400.0,5530362,54.68
2024-10-28,196000.0,203500.0,205000.0,194200.0,4114186,54.62
2024-10-29,190300.0,196000.0,197000.0,189100.0,4067991,54.56
2024-10-30,195000.0,190200.0,195400.0,189400.0,3580400,54.64
2024-10-31,186300.0,189900.0,192900.0,186100.0,4573282,54.58
2024-11-01,182200.0,182500.0,184900.0,180500.0,3478519,54.59
2024-11-04,194000.0,185200.0,194000.0,183700.0,3569575,54.65
2024-11-05,193200.0,193600.0,198800.0,192100.0,3560310,54.68
2024-11-06,195800.0,197700.0,199200.0,192700.0,3460361,54.76
2024-11-07,197400.0,197400.0,198300.0,193100.0,2976546,54.8
2024-11-08,200500.0,200500.0,203000.0,198800.0,3031573,54.9
2024-11-11,192600.0,199300.0,199300.0,192400.0,2636191,54.89
2024-11-12,185800.0,192500.0,192500.0,184900.0,3920254,54.91
2024-11-13,182900.0,185700.0,189500.0,182600.0,3172827,54.88
2024-11-14,173000.0,182900.0,184900.0,171700.0,6309368,54.75
2024-11-15,178200.0,174000.0,179000.0,173600.0,4330750,54.73
2024-11-18,171700.0,173800.0,177800.0,170300.0,3885644,54.64
2024-11-19,170600.0,170400.0,172900.0,168100.0,4075013,54.51
2024-11-20,170600.0,175000.0,175100.0,170200.0,3689296,54.45
2024-11-21,168800.0,168200.0,173000.0,168200.0,3821502,54.36
2024-11-22,176700.0,171700.0,178200.0,171200.0,3919973,54.46
2024-11-25,177000.0,174500.0,179500.0,173900.0,4393882,54.45
2024-11-26,177100.0,175200.0,177700.0,174700.0,1996128,54.5
2024-11-27,168300.0,175600.0,175700.0,167900.0,4756820,54.42
2024-11-28,161100.0,164600.0,166300.0,160800.0,5691298,54.31
2024-11-29,159900.0,160000.0,162400.0,157600.0,4682788,54.29
2024-12-02,158800.0,162200.0,162700.0,158600.0,3558868,54.32
2024-12-03,164900.0,159200.0,165100.0,159100.0,4180365,54.35
2024-12-04,168000.0,161300.0,168000.0,161100.0,5701792,54.36
2024-12-05,173000.0,170000.0,175600.0,169300.0,4671438,54.49
2024-12-06,167100.0,173500.0,173600.0,165000.0,4434259,54.34
2024-12-09,168900.0,167100.0,170600.0,165000.0,5305672,54.44
2024-12-10,170400.0,168000.0,170400.0,167600.0,3159112,54.42
2024-12-11,171800.0,167400.0,171800.0,167000.0,2281189,54.46
2024-12-12,176100.0,176500.0,177400.0,173500.0,4550292,54.49
2024-12-13,175500.0,174400.0,176400.0,173500.0,3677980,54.46
2024-12-16,179300.0,177400.0,180400.0,177300.0,3278975,54.51
2024-12-17,184000.0,183000.0,184500.0,182100.0,3188910,54.6
2024-12-18,183500.0,183400.0,183900.0,181600.0,2363872,54.67
2024-12-19,175000.0,173900.0,176800.0,173000.0,4833862,54.72
2024-12-20,168500.0,174100.0,174800.0,167100.0,4487308,54.51
2024-12-23,169600.0,170000.0,173300.0,169600.0,3287596,54.46
2024-12-24,168500.0,171700.0,171900.0,168300.0,1844961,54.6
2024-12-26,170100.0,170000.0,172000.0,169400.0,2022727,54.7
2024-12-27,174500.0,170100.0,176000.0,170000.0,2643523,54.72
2024-12-30,173900.0,174000.0,175800.0,172400.0,1434202,54.71
2025-01-02,171200.0,170500.0,172200.0,170000.0,2102175,54.67
2025-01-03,181900.0,174500.0,182700.0,173100.0,4233446,54.8
2025-01-06,199800.0,184400.0,199800.0,184400.0,7320382,55.0
2025-01-07,195000.0,205000.0,206500.0,194800.0,6075445,54.98
2025-01-08,194700.0,193100.0,198100.0,191000.0,4275792,54.97
2025-01-09,205000.0,201000.0,206000.0,199800.0,6692254,55.27
2025-01-10,203500.0,208000.0,212500.0,202500.0,6149475,55.37
2025-01-13,194300.0,203000.0,203000.0,193900.0,4767294,55.26
2025-01-14,195000.0,194300.0,197900.0,193600.0,3019149,55.21
2025-01-15,198200.0,198000.0,201000.0,197700.0,3620460,55.32
2025-01-16,210000.0,208500.0,210000.0,206500.0,6029645,55.63
2025-01-17,214500.0,209500.0,217500.0,209000.0,5041329,55.77
2025-01-20,212000.0,219000.0,219000.0,210500.0,3036234,55.77
2025-01-21,218000.0,216500.0,220000.0,214000.0,3323212,55.82
2025-01-22,225500.0,221500.0,227000.0,217000.0,5901740,55.97
2025-01-23,219500.0,221000.0,225500.0,215000.0,5994781,55.88
2025-01-24,221000.0,220500.0,227000.0,217500.0,3771572,55.89
2025-01-31,199200.0,197000.0,204500.0,194800.0,11871995,55.62
2025-02-03,190900.0,191500.0,193200.0,186900.0,7926444,55.64
2025-02-04,191100.0,192900.0,194300.0,190100.0,5851146,55.51
2025-02-05,198800.0,191900.0,199400.0,191900.0,4245118,55.63
2025-02-06,203500.0,202000.0,205000.0,200500.0,4032622,55.76
2025-02-07,203000.0,205000.0,206000.0,200500.0,2206293,55.8
2025-02-10,198100.0,197800.0,203000.0,197000.0,2779740,55.8
2025-02-11,199700.0,201000.0,201500.0,198000.0,2488710,55.81
2025-02-12,198900.0,196500.0,199900.0,196000.0,2884072,55.85
2025-02-13,208500.0,198800.0,208500.0,198100.0,3574410,55.88
2025-02-14,210000.0,209000.0,212000.0,206500.0,2598656,55.97
2025-02-17,212000.0,211500.0,216000.0,211000.0,2497922,56.01
2025-02-18,210000.0,212000.0,215000.0,207000.0,1937894,55.98
2025-02-19,218500.0,216000.0,219500.0,214000.0,3537720,56.08
2025-02-20,212000.0,217000.0,218500.0,211000.0,3080242,56.02
2025-02-21,209500.0,209500.0,211000.0,205500.0,2601151,55.99
2025-02-24,205000.0,202500.0,205000.0,201000.0,3087127,55.95
2025-02-25,200500.0,199800.0,202000.0,199200.0,3651613,55.84
2025-02-26,203000.0,199000.0,206000.0,198600.0,3849749,55.88
2025-02-27,199200.0,204500.0,205000.0,198100.0,3993419,55.56
2025-02-28,190200.0,191600.0,193000.0,188700.0,5533027,55.38
2025-03-04,186100.0,184800.0,187500.0,184000.0,5424556,55.28
2025-03-05,193100.0,188200.0,194400.0,186600.0,4162368,55.31
2025-03-06,192400.0,193500.0,194000.0,190300.0,2540131,55.34
2025-03-07,192400.0,191000.0,192800.0,187900.0,2700590,55.4
2025-03-10,187900.0,187500.0,191500.0,187300.0,2441476,55.29
2025-03-11,187800.0,182100.0,189000.0,181300.0,3521800,55.26
2025-03-12,198900.0,192400.0,199350.0,189700.0,4064278,55.4
2025-03-13,199700.0,202500.0,204500.0,195500.0,3883033,55.32
2025-03-14,204500.0,198500.0,206000.0,198500.0,3397462,55.47
2025-03-17,206000.0,207000.0,209500.0,203500.0,2584679,55.47
2025-03-18,203000.0,208500.0,209000.0,201000.0,2696191,55.45
2025-03-19,205500.0,202000.0,209500.0,201000.0,3102000,55.48
2025-03-20,208750.0,207000.0,209500.0,205500.0,1622109,55.48
