날짜,종가,시가,고가,저가,거래량
2023-01-01,49.522,14.851,50.548,14.034,118407465850
2024-01-01,134.29,49.244,152.89,47.32,95096165183
2025-01-01,117.52,136.0,153.13,104.77,14913994395
