날짜,종가,시가,고가,저가,거래량,외국인 보유율
2023-01-01,141500.0,75100.0,143700.0,73100.0,840858213,53.0
2024-01-01,173900.0,139700.0,248500.0,129000.0,1064637268,54.0
2025-01-01,208750.0,170500.0,227000.0,170000.0,207724128,55.0
