날짜,종가,시가,고가,저가,거래량
2023-07-01,250.22,276.49,299.29,212.36,7338162243
2023-10-01,248.48,244.81,268.94,194.07,7538766457
2024-01-01,175.79,250.08,251.25,160.51,6261179472
2024-04-01,197.88,176.17,203.2,138.8025,5557056260
2024-07-01,261.63,201.02,271.0,182.0,6176460126
2024-10-01,403.84,262.67,488.5399,212.11,5906525108
2025-01-01,235.86,390.1,439.74,217.02,4686785696
