날짜,종가,시가,고가,저가,거래량
2023-07-01,43.499,42.517,50.266,40.311,30925498500
2023-10-01,49.522,44.03,50.548,39.23,26704050030
2024-01-01,90.356,49.244,97.4,47.32,32933356970
2024-04-01,123.54,90.299,140.76,75.606,27164688392
2024-07-01,121.44,123.47,136.15,90.69,20785171335
2024-10-01,134.29,121.765,152.89,115.14,14212948486
2025-01-01,117.52,136.0,153.13,104.77,14913994395
